word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ทะเลแดง - ADJ),3.1760912590556813,0,3.1760912590556813,pos
(ตุ๊ก - VERB),3.1760912590556813,-0.036298185817779216,3.139793073237902,pos
(ไหม - VERB),3.1760912590556813,-0.038852179235022974,3.137239079820658,pos
(กุ้งก้ามกราม - VERB),3.1760912590556813,-0.288735569005062,2.887355690050619,pos
(สดใส - VERB),1.5880456295278407,0,1.5880456295278407,pos
(กระสุน - VERB),1.5880456295278407,0,1.5880456295278407,pos
(บัตรเครดิต - ADJ),0,-1.5880456295278407,-1.5880456295278407,neg
(เจ็ด - VERB),1.5880456295278407,-0.010042976313219546,1.5780026532146212,pos
(ย่อ - VERB),0,-1.43753063169585,-1.43753063169585,neg
(สมอ - ADJ),1.2704365036222727,0,1.2704365036222727,pos
(ตี้ - VERB),1.5880456295278407,-0.39701140738196017,1.1910342221458805,pos
(ฟัน - VERB),0.4107230376273857,-1.5880456295278407,-1.177322591900455,neg
(ไฟไหม้ - VERB),1.15002450535668,0,1.15002450535668,pos
(เผย - VERB),0,-1.0586970863518936,-1.0586970863518936,neg
(กุมภาพันธ์ - VERB),0,-1.0586970863518936,-1.0586970863518936,neg
(ประทับใจ - VERB),1.0586970863518936,-0.0038622925076359743,1.0548347938442577,pos
(ทำลาย - VERB),1.0586970863518936,-0.014926232793728096,1.0437708535581656,pos
(เขียวชอุ่ม - ADJ),0.03921100319821828,-1.0586970863518936,-1.0194860831536754,neg
(ฤดูร้อน - VERB),0.9074546454444803,-0.0035928634152213594,0.9038617820292589,pos
(ยา - VERB),0.8214460752547714,0,0.8214460752547714,pos
(อ้าง - VERB),0.8214460752547714,-0.015657548973667983,0.8057885262811034,pos
(ฝันร้าย - VERB),0.7940228147639203,0,0.7940228147639203,pos
(ใบปลิว - VERB),0.7940228147639203,0,0.7940228147639203,pos
(สตริง - ADJ),0.7940228147639203,0,0.7940228147639203,pos
(ทราบ - VERB),0.7940228147639203,0,0.7940228147639203,pos
(ฝัง - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(กลบ - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(สะดุด - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(สารเสพติด - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(โทรศัพท์ - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(ท้อง - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(น้ำดี - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(สามัญสำนึก - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(เลวร้าย - VERB),0.7940228147639203,-0.00795787158705465,0.7860649431768657,pos
(ชิง - VERB),0.35289902878396456,-1.0586970863518936,-0.705798057567929,neg
(ดิส - VERB),0.6389025029759333,0,0.6389025029759333,pos
(แตกสลาย - VERB),0.7940228147639203,-0.1554087169400919,0.6386140978238284,pos
(ตะกอน - VERB),0.6352182518111363,0,0.6352182518111363,pos
(วัด - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(เล - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(ฉวัดเฉวียน - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(รอยสัก - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(งาม - VERB),0.0059255433937606,-0.6352182518111363,-0.6292927084173757,neg
(กวนใจ - VERB),0.6352182518111363,-0.028750612633917,0.6064676391772194,pos
(ถ่าย - VERB),0.04832035736792773,-0.6352182518111363,-0.5868978944432086,neg
(คลาน - VERB),0,-0.577471138010124,-0.577471138010124,neg
(มืด - VERB),0.577471138010124,-0.00406496321551495,0.573406174794609,pos
(ป๊อป - VERB),0.5293485431759468,0,0.5293485431759468,pos
(อัด - VERB),0.5293485431759468,0,0.5293485431759468,pos
(อ่อน - ADJ),0.5293485431759468,0,0.5293485431759468,pos
(อึ - ADJ),0,-0.5293485431759468,-0.5293485431759468,neg
(คู่มือ - VERB),0,-0.5293485431759468,-0.5293485431759468,neg
(ชี้ - VERB),0,-0.4886294244701048,-0.4886294244701048,neg
(เหลว - VERB),0,-0.4886294244701048,-0.4886294244701048,neg
(ข่มขู่ - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(ผุด - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(ยางอาย - ADJ),0,-0.45372732272224015,-0.45372732272224015,neg
(ตัวยง - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(กลลวง - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(รอด - VERB),0.011741557334771465,-0.45372732272224015,-0.4419857653874687,neg
(กาม - VERB),0.4886294244701048,-0.04812259483417699,0.44050682963592785,pos
(กล้อง - VERB),0.39701140738196017,0,0.39701140738196017,pos
(ล่า - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(พัฒ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ต้อน - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(กึกก้อง - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ข้อบังคับ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(คนงาน - VERB),0.47917687723195,-0.10413413964116988,0.3750427375907801,pos
(แออัดยัดเยียด - ADJ),0,-0.37365779518302134,-0.37365779518302134,neg
(คอนโด - ADJ),0,-0.35289902878396456,-0.35289902878396456,neg
(เด็ก - VERB),0.007371951957414615,-0.35289902878396456,-0.34552707682654993,neg
(เคารพ - VERB),0.35289902878396456,-0.007794088979277746,0.3451049398046868,pos
(กอด - VERB),0,-0.32856116472989805,-0.32856116472989805,neg
(บทเรียน - VERB),0.31760912590556817,0,0.31760912590556817,pos
(เท้าเปล่า - ADJ),0.31760912590556817,0,0.31760912590556817,pos
(สักพัก - VERB),0.31760912590556817,0,0.31760912590556817,pos
(โลชั่น - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ซีลอน - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ไท - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ดวงดาว - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ขัง - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ตรอก - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ฉลาด - ADJ),0.0046939775728844085,-0.31760912590556817,-0.31291514833268375,neg
(สนิม - VERB),0.31760912590556817,-0.009341444879575533,0.3082676810259926,pos
(วิ - VERB),0.3024848818148268,0,0.3024848818148268,pos
(เกลียวคลื่น - VERB),0.288735569005062,0,0.288735569005062,pos
(จิบ - VERB),0.288735569005062,0,0.288735569005062,pos
(ค็อกเทล - ADJ),0.288735569005062,0,0.288735569005062,pos
(กลฉ้อฉล - VERB),0,-0.288735569005062,-0.288735569005062,neg
(คลำหา - VERB),0,-0.288735569005062,-0.288735569005062,neg
(วู้ด - VERB),0,-0.288735569005062,-0.288735569005062,neg
(คนบ้า - VERB),0,-0.288735569005062,-0.288735569005062,neg
(ผ้าเช็ดตัว - VERB),0.006002215581193528,-0.288735569005062,-0.28273335342386846,neg
(เต้น - VERB),0.00711648827572203,-0.28750612633917,-0.28038963806344797,neg
(พัด - VERB),0.010484852414369526,-0.288735569005062,-0.27825071659069245,neg
(กล้องถ่ายรูป - VERB),0.39701140738196017,-0.12963637792064003,0.26737502946132014,pos
(ครีม - VERB),0.04555759151610426,-0.3120037900276023,-0.26644619851149803,neg
(ห้า - ADJ),0.2646742715879734,0,0.2646742715879734,pos
(คาวบอย - VERB),0.2646742715879734,0,0.2646742715879734,pos
(ไห่ - VERB),0.2646742715879734,0,0.2646742715879734,pos
(กัส - VERB),0.2646742715879734,0,0.2646742715879734,pos
(ห้องสุขา - ADJ),0,-0.2646742715879734,-0.2646742715879734,neg
(ร่มรื่น - VERB),0,-0.2575209128964066,-0.2575209128964066,neg
(อย่า - VERB),0.02172590375358967,-0.27123219465959436,-0.24950629090600468,neg
(วดี - VERB),0.2443147122350524,0,0.2443147122350524,pos
(ดิ้นรน - VERB),0,-0.2443147122350524,-0.2443147122350524,neg
(ไหล่ - VERB),0,-0.2443147122350524,-0.2443147122350524,neg
(จุ่ม - VERB),0,-0.2443147122350524,-0.2443147122350524,neg
(เหยียด - VERB),0,-0.239588438615975,-0.239588438615975,neg
(สวมใส่ - VERB),0.2443147122350524,-0.011565009104552293,0.2327497031305001,pos
(ตะเกียง - VERB),0.22686366136112007,0,0.22686366136112007,pos
(ขี่ม้า - VERB),0.22686366136112007,0,0.22686366136112007,pos
(พึมพำ - VERB),0,-0.22686366136112007,-0.22686366136112007,neg
(สีแดงสด - VERB),0,-0.22686366136112007,-0.22686366136112007,neg
(ผิว - VERB),0,-0.22686366136112007,-0.22686366136112007,neg
(หยุดพัก - VERB),0,-0.22686366136112007,-0.22686366136112007,neg
(ฉีก - ADJ),0,-0.22686366136112007,-0.22686366136112007,neg
(ยามเย็น - VERB),0.22115855872243848,0,0.22115855872243848,pos
(ยัด - VERB),0,-0.2190407764865987,-0.2190407764865987,neg
(บาหลี - ADJ),0,-0.2190407764865987,-0.2190407764865987,neg
(หงุดหงิด - ADJ),0.22686366136112007,-0.013472639472313495,0.21339102188880657,pos
(ระ - VERB),0.21173941727037876,0,0.21173941727037876,pos
(กระเป๋ากางเกง - VERB),0.21173941727037876,0,0.21173941727037876,pos
(เอะอะ - VERB),0,-0.21173941727037876,-0.21173941727037876,neg
(ตอนต้น - VERB),0,-0.21173941727037876,-0.21173941727037876,neg
(แถบ - VERB),0,-0.21173941727037876,-0.21173941727037876,neg
(กรีซ - VERB),0,-0.21173941727037876,-0.21173941727037876,neg
(มหาศาล - ADJ),0.015417918733280005,-0.22686366136112007,-0.21144574262784008,neg
(โคมไฟ - ADJ),0.005158602745320037,-0.21655167675379644,-0.2113930740084764,neg
(สาด - VERB),0.055396940564924675,-0.2646742715879734,-0.20927733102304874,neg
(จา - VERB),0.2049091134874633,0,0.2049091134874633,pos
(คอก - VERB),0,-0.20272922930142645,-0.20272922930142645,neg
(ตอนบ่าย - VERB),0.19850570369098008,0,0.19850570369098008,pos
(เกลียด - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(ป้าย - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(ตอบแทน - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(พล็อต - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(เทศบาลเมือง - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(บวม - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(เคล็ดลับ - VERB),0,-0.19850570369098008,-0.19850570369098008,neg
(ถังขยะ - VERB),0.20536151881369286,-0.015430780791733982,0.18993073802195887,pos
(คนขับรถ - VERB),0.20058566953895582,-0.013302740379859516,0.1872829291590963,pos
(รถมอเตอร์ไซค์ - VERB),0,-0.18682889759151067,-0.18682889759151067,neg
(ทาบทาม - VERB),0,-0.18682889759151067,-0.18682889759151067,neg
(ไหว - VERB),0.2804937817943122,-0.09383290434714095,0.18666087744717128,pos
(ก้า - VERB),0.1854878234446258,0,0.1854878234446258,pos
(สม่ำเสมอ - VERB),0,-0.1854878234446258,-0.1854878234446258,neg
(เกรซ - VERB),0.007130280520021382,-0.18682889759151067,-0.1796986170714893,neg
(กระแทก - VERB),0.19167075089278002,-0.012778050059518667,0.17889270083326136,pos
(ลำลอง - ADJ),0,-0.17644951439198228,-0.17644951439198228,neg
(คลึง - VERB),0,-0.17644951439198228,-0.17644951439198228,neg
(เด็ก - ADJ),0.17644951439198228,-0.004957696554621636,0.17149181783736064,pos
(ดีวีดี - VERB),0.16716269784503585,0,0.16716269784503585,pos
(บ้าคลั่ง - ADJ),0.16716269784503585,0,0.16716269784503585,pos
(หยุดหย่อน - VERB),0,-0.16716269784503585,-0.16716269784503585,neg
(กระเบื้อง - VERB),0,-0.16428058236494902,-0.16428058236494902,neg
(ชดเชย - VERB),0,-0.16428058236494902,-0.16428058236494902,neg
(ฉิบหาย - VERB),0,-0.16287647482336826,-0.16287647482336826,neg
(ไม - VERB),0,-0.16149616571469566,-0.16149616571469566,neg
(เข็มฉีดยา - VERB),0,-0.15880456295278408,-0.15880456295278408,neg
(ไทม์ - VERB),0.1716806085976044,-0.013631292957320521,0.15804931564028388,pos
(อลหม่าน - VERB),0,-0.15684401279287313,-0.15684401279287313,neg
(เสน่ห์ - VERB),0.006573036546058944,-0.16287647482336826,-0.1563034382773093,neg
(โซ - ADJ),0,-0.1562012094617548,-0.1562012094617548,neg
(เข้ม - ADJ),0.35289902878396456,-0.20058566953895582,0.15231335924500874,pos
(ผ่อนคลาย - ADJ),0.1512424409074134,0,0.1512424409074134,pos
(บรรยาย - VERB),0,-0.1512424409074134,-0.1512424409074134,neg
(แข็งแรง - ADJ),0.1499427780186677,0,0.1499427780186677,pos
(อนุรักษ์นิยม - ADJ),0,-0.14887927776823506,-0.14887927776823506,neg
(ยิ้ม - ADJ),0.14772517483979913,0,0.14772517483979913,pos
(สลัด - VERB),0.14772517483979913,0,0.14772517483979913,pos
(ทน - ADJ),0,-0.14772517483979913,-0.14772517483979913,neg
(โทร - VERB),0,-0.14772517483979913,-0.14772517483979913,neg
(อม - ADJ),0,-0.14772517483979913,-0.14772517483979913,neg
(ปลุก - VERB),0.14743903914829232,0,0.14743903914829232,pos
(สปา - VERB),0.022959695848595287,-0.16912125078774706,-0.14616155493915178,neg
(เลี้ยงฉลอง - VERB),0.144367784502531,0,0.144367784502531,pos
(เชค - VERB),0.144367784502531,0,0.144367784502531,pos
(กัง - VERB),0.143753063169585,0,0.143753063169585,pos
(กาฬโรค - VERB),0,-0.143753063169585,-0.143753063169585,neg
(คัด - VERB),0,-0.14221304145025437,-0.14221304145025437,neg
(ดูแล - ADJ),0.14115961151358583,0,0.14115961151358583,pos
(เครียด - ADJ),0.0110472739445415,-0.1512424409074134,-0.1401951669628719,neg
(เตียงนอน - ADJ),0.14772517483979913,-0.008646346440260475,0.13907882839953867,pos
(ป้อมตำรวจ - VERB),0.13809092430676875,0,0.13809092430676875,pos
(บรรเทา - VERB),0.13809092430676875,0,0.13809092430676875,pos
(คาดเข็มขัด - VERB),0,-0.13809092430676875,-0.13809092430676875,neg
(ย - VERB),0,-0.13809092430676875,-0.13809092430676875,neg
(งัน - ADJ),0,-0.13494850021680094,-0.13494850021680094,neg
(สภาพแวดล้อม - ADJ),0.07746564046477272,-0.21173941727037876,-0.13427377680560604,neg
(ไอศกรีม - VERB),0.02089533723062948,-0.15493128092954545,-0.13403594369891597,neg
(งมงาย - VERB),0.1323371357939867,0,0.1323371357939867,pos
(ปฏิเสธ - VERB),0.1398798338392022,-0.010092253696733494,0.1297875801424687,pos
(ข้อเสนอ - VERB),0.06056544159359338,-0.1854878234446258,-0.12492238185103242,neg
(เสือ - VERB),0.12455259839434045,0,0.12455259839434045,pos
(ลบ - VERB),0.1306846028814409,-0.006655234405999306,0.1240293684754416,pos
(พีพี - VERB),0.12963637792064003,-0.006556753218529482,0.12307962470211055,pos
(เบย์ - ADJ),0.12963637792064003,-0.007403476128334922,0.12223290179230512,pos
(อาศัย - VERB),0.1221573561175262,0,0.1221573561175262,pos
(กระจ่าง - VERB),0,-0.1221573561175262,-0.1221573561175262,neg
(โว - ADJ),0.11985250034172382,0,0.11985250034172382,pos
(เต้นรำ - VERB),0.11985250034172382,0,0.11985250034172382,pos
(ใบพัด - VERB),0,-0.11985250034172382,-0.11985250034172382,neg
(โปรด - VERB),0.1221573561175262,-0.003727806642084133,0.11842954947544207,pos
(กาง - VERB),0.11763300959465486,0,0.11763300959465486,pos
(ย้อน - ADJ),0.11763300959465486,0,0.11763300959465486,pos
(กด - VERB),0,-0.11763300959465486,-0.11763300959465486,neg
(วาจา - VERB),0,-0.11763300959465486,-0.11763300959465486,neg
(ดึงดูด - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(ตะกร้า - VERB),0,-0.11763300959465486,-0.11763300959465486,neg
(ยิง - VERB),0,-0.11734652192765299,-0.11734652192765299,neg
(กระทบ - VERB),0.14589027050464967,-0.029716964495351564,0.11617330600929811,pos
(ฟัง - VERB),0.14312719719963737,-0.029683095879025057,0.11344410132061232,pos
(รู้ตัว - ADJ),0.11343183068056004,0,0.11343183068056004,pos
(ล่าง - ADJ),0.1323371357939867,-0.019332852869199606,0.11300428292478709,pos
(ดำ - ADJ),0.11144179856335723,0,0.11144179856335723,pos
(สัย - VERB),0.11144179856335723,0,0.11144179856335723,pos
(บ่าย - VERB),0.10952038824329935,0,0.10952038824329935,pos
(ฉุกเฉิน - ADJ),0,-0.10952038824329935,-0.10952038824329935,neg
(บันเทิง - ADJ),0,-0.10952038824329935,-0.10952038824329935,neg
(สกุลเงิน - VERB),0,-0.10952038824329935,-0.10952038824329935,neg
(คู่สมรส - VERB),0.01879343940269634,-0.12704365036222726,-0.10825021095953091,neg
(เก้าอี้ผ้าใบ - VERB),0,-0.10648375049598889,-0.10648375049598889,neg
(บริสุทธิ์ - ADJ),0.10586970863518938,0,0.10586970863518938,pos
(เงามืด - VERB),0.10586970863518938,0,0.10586970863518938,pos
(ย่าง - ADJ),0.10586970863518938,0,0.10586970863518938,pos
(ตัด - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(รัสเซีย - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(เสี่ยงชีวิต - VERB),0,-0.10586970863518938,-0.10586970863518938,neg
(เก้าอี้พับ - VERB),0.10413413964116988,0,0.10413413964116988,pos
(ยิ้มแย้ม - ADJ),0,-0.10413413964116988,-0.10413413964116988,neg
(ปล้น - VERB),0.11343183068056004,-0.01159157393815942,0.10184025674240062,pos
(นี - VERB),0.10087934257514737,0,0.10087934257514737,pos
(คนโสด - VERB),0.10087934257514737,0,0.10087934257514737,pos
(เดี่ยว - VERB),0.1008282939382756,0,0.1008282939382756,pos
(มรสุม - ADJ),0.1008282939382756,0,0.1008282939382756,pos
(เบ - VERB),0,-0.10062714421870951,-0.10062714421870951,neg
(เผา - VERB),0.10029761870702152,0,0.10029761870702152,pos
(เปลื้องผ้า - VERB),0,-0.09925285184549004,-0.09925285184549004,neg
(ลมแรง - ADJ),0.10540941509445373,-0.006275064036391318,0.09913435105806241,pos
(คนเดินเท้า - VERB),0.09848344989319942,0,0.09848344989319942,pos
(เครื่องประดับ - VERB),0,-0.09772588489402097,-0.09772588489402097,neg
(ขับรถ - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(แปลกประหลาด - ADJ),0,-0.09624518966835398,-0.09624518966835398,neg
(แจ้ง - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(แบ่ง - VERB),0.10766411047646378,-0.012358331747298371,0.0953057787291654,pos
(จักรยาน - VERB),0.09848344989319942,-0.0033744850509292257,0.09510896484227019,pos
(เช็ค - VERB),0.09925285184549004,-0.00522383430765737,0.09402901753783267,pos
(บาหลี - VERB),0.09341444879575533,0,0.09341444879575533,pos
(ดีเจ - VERB),0.09341444879575533,0,0.09341444879575533,pos
(มือสมัครเล่น - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(เร่ - VERB),0.007580170069345302,-0.1008282939382756,-0.09324812386893029,neg
(รถเข็น - VERB),0,-0.0920606162045125,-0.0920606162045125,neg
(แพน - VERB),0,-0.09139830961311314,-0.09139830961311314,neg
(ควาย - VERB),0,-0.09127178613941904,-0.09127178613941904,neg
(โชคดี - VERB),0.09074546454444804,0,0.09074546454444804,pos
(อ่อนโยน - ADJ),0.1221573561175262,-0.03240909448016001,0.0897482616373662,pos
(โก - VERB),0.09533449139732292,-0.005754056340812224,0.0895804350565107,pos
(เตียง - ADJ),0.009909123015136337,-0.09822962656873242,-0.08832050355359608,neg
(เลี้ยว - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(อาสาสมัคร - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(ปลอดโปร่ง - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(ยุง - VERB),0.08761631059463948,0,0.08761631059463948,pos
(ท่อน้ำทิ้ง - VERB),0,-0.0875341623027898,-0.0875341623027898,neg
(โบยบิน - VERB),0,-0.08712306858762728,-0.08712306858762728,neg
(รองเท้าแตะ - VERB),0,-0.08712306858762728,-0.08712306858762728,neg
(ฉาก - ADJ),0,-0.08706354852696835,-0.08706354852696835,neg
(เติมเต็ม - ADJ),0.08701619887823785,0,0.08701619887823785,pos
(กระท่อม - VERB),0.017562686688120895,-0.10391787699006144,-0.08635519030194055,neg
(ย่าน - VERB),0.09341444879575533,-0.007267943384566777,0.08614650541118855,pos
(คับคั่ง - VERB),0.007360582292133676,-0.09341444879575533,-0.08605386650362165,neg
(ร้านกาแฟ - VERB),0.0858403042988022,0,0.0858403042988022,pos
(เชี่ยวชาญ - ADJ),0,-0.08537879728644304,-0.08537879728644304,neg
(คุ้มค่า - VERB),0.08358134892251792,0,0.08358134892251792,pos
(กระหึ่ม - VERB),0.08358134892251792,0,0.08358134892251792,pos
(ก้อน - VERB),0,-0.0828631141682111,-0.0828631141682111,neg
(ผูก - VERB),0.08143823741168413,0,0.08143823741168413,pos
(เดิม - ADJ),0.011895472880358358,-0.0927439117223129,-0.08084843884195454,neg
(ออนซ์ - ADJ),0.08040737364697928,0,0.08040737364697928,pos
(นาฬิกา - VERB),0,-0.08040737364697928,-0.08040737364697928,neg
(บังคับ - VERB),0.0927439117223129,-0.012894615014105177,0.07984929670820773,pos
(รอ - ADJ),0.07940228147639204,0,0.07940228147639204,pos
(ตราบใด - ADJ),0.07940228147639204,0,0.07940228147639204,pos
(ฉี่ - ADJ),0,-0.07940228147639204,-0.07940228147639204,neg
(เหยียบ - VERB),0,-0.07940228147639204,-0.07940228147639204,neg
(ค่ารถ - ADJ),0,-0.07940228147639204,-0.07940228147639204,neg
(กัมพูชา - VERB),0,-0.07880204392221953,-0.07880204392221953,neg
(ยืม - VERB),0.07842200639643657,0,0.07842200639643657,pos
(คบเพลิง - VERB),0.0781006047308774,0,0.0781006047308774,pos
(พักอาศัย - VERB),0.07794088979277745,0,0.07794088979277745,pos
(กอ - VERB),0,-0.07653231949531762,-0.07653231949531762,neg
(คุ้ม - VERB),0.0836889923825122,-0.007219944456057338,0.07646904792645487,pos
(รถบัส - VERB),0,-0.07622619021733636,-0.07622619021733636,neg
(โชคร้าย - ADJ),0,-0.07616056326865431,-0.07616056326865431,neg
(เขตร้อน - VERB),0,-0.0756212204537067,-0.0756212204537067,neg
(โสด - ADJ),0,-0.07473155903660426,-0.07473155903660426,neg
(แตกหัก - VERB),0,-0.07473155903660426,-0.07473155903660426,neg
(ปัญญา - VERB),0,-0.07473155903660426,-0.07473155903660426,neg
