word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เสื่อ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(สด - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ม้วน - ADV),3.1760912590556813,0,3.1760912590556813,pos
(น้ำแข็ง - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไพ่ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ต้น - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไวน์ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ลูกสาว - ADV),3.1760912590556813,0,3.1760912590556813,pos
(แดด - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไวย์ - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(กระแส - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(สงบสุข - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ล้าง - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(เลิก - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(เฮน - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ล่า - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ยิง - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ดื่ม - ADV),3.1760912590556813,-0.10249253181022856,3.073598727245453,pos
(ลอง - ADV),0.21296750099197778,-3.1760912590556813,-2.9631237580637038,neg
(ตะโกน - ADV),0,-2.8750612633917,-2.8750612633917,neg
(ตะเกียง - ADV),2.1173941727037873,0,2.1173941727037873,pos
(มือ - ADV),0,-2.1173941727037873,-2.1173941727037873,neg
(หมุนเวียน - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ดาว - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ไฟ - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ทัศนศึกษา - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ตอนท้าย - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ลบ - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เร่ร่อน - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แทน - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ซิม - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(กำปั้น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เซ็น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(สำเนียง - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แน่ใจ - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ตั๋ว - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แน่น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เรื่องราว - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เขียง - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เมตร - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ปกติ - ADV),0,-1.43753063169585,-1.43753063169585,neg
(ลูก - ADV),0,-1.43753063169585,-1.43753063169585,neg
(ยิ้ม - ADV),0.18351454872712977,-1.5880456295278407,-1.404531080800711,neg
(แผงลอย - ADV),1.2704365036222727,0,1.2704365036222727,pos
(อ่าน - ADV),0,-1.2704365036222727,-1.2704365036222727,neg
(ตลก - ADV),0,-1.2704365036222727,-1.2704365036222727,neg
(จ่ายเงิน - ADV),0,-1.0781479737718875,-1.0781479737718875,neg
(ใส่ - ADV),1.0586970863518936,0,1.0586970863518936,pos
(สินค้า - ADV),1.0586970863518936,0,1.0586970863518936,pos
