word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เย็น - ADV),3.1760912590556813,0,3.1760912590556813,pos
(เสื่อ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(สด - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ม้วน - ADV),3.1760912590556813,0,3.1760912590556813,pos
(น้ำแข็ง - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไพ่ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ต้น - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไวน์ - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ลูกสาว - ADV),3.1760912590556813,0,3.1760912590556813,pos
(แดด - ADV),3.1760912590556813,0,3.1760912590556813,pos
(ไวย์ - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(กระแส - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ทำลายล้าง - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(สงบสุข - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ล้าง - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(เลิก - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(เฮน - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ล่า - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ยิง - ADV),0,-3.1760912590556813,-3.1760912590556813,neg
(ดื่ม - ADV),3.1760912590556813,-0.10249253181022856,3.073598727245453,pos
(ตุ๊กตุ๊ก - ADV),3.1760912590556813,-0.13960189677600096,3.0364893622796805,pos
(ดู - ADV),0.16727714989213655,-3.1760912590556813,-3.008814109163545,neg
(ลอง - ADV),0.21296750099197778,-3.1760912590556813,-2.9631237580637038,neg
(ตะโกน - ADV),0,-2.8750612633917,-2.8750612633917,neg
(ตอนเย็น - ADV),0.16649951564581603,-2.8750612633917,-2.708561747745884,neg
(ตะเกียง - ADV),2.1173941727037873,0,2.1173941727037873,pos
(มือ - ADV),0,-2.1173941727037873,-2.1173941727037873,neg
(ซิม - ADV),0,-2.1173941727037873,-2.1173941727037873,neg
(หมุนเวียน - ADV),1.5880456295278407,0,1.5880456295278407,pos
(สินค้า - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ดาว - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ผ้าเช็ดตัว - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ไฟ - ADV),1.5880456295278407,0,1.5880456295278407,pos
(อาหารเย็น - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ทัศนศึกษา - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ตอนท้าย - ADV),1.5880456295278407,0,1.5880456295278407,pos
(ทน - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ลบ - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เร่ร่อน - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แทน - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ฟิจิ - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(กำปั้น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เซ็น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(สำเนียง - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แน่ใจ - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ตั๋ว - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(แน่น - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เรื่องราว - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เขียง - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(เมตร - ADV),0,-1.5880456295278407,-1.5880456295278407,neg
(ปกติ - ADV),0,-1.43753063169585,-1.43753063169585,neg
(ลูก - ADV),0,-1.43753063169585,-1.43753063169585,neg
(ยิ้ม - ADV),0.18351454872712977,-1.5880456295278407,-1.404531080800711,neg
(ตัวเลือก - ADV),0.1854878234446258,-1.5880456295278407,-1.402557806083215,neg
(ดั้งเดิม - ADV),1.5880456295278407,-0.288735569005062,1.2993100605227788,pos
(แผงลอย - ADV),1.2704365036222727,0,1.2704365036222727,pos
(อ่าน - ADV),0,-1.2704365036222727,-1.2704365036222727,neg
(ตลก - ADV),0,-1.2704365036222727,-1.2704365036222727,neg
(สนุก - ADV),0.718765315847925,-1.9167075089278,-1.197942193079875,neg
(สัก - ADV),0.09100110542471733,-1.2870156338638594,-1.1960145284391421,neg
(จ่ายเงิน - ADV),0,-1.0781479737718875,-1.0781479737718875,neg
(ใส่ - ADV),1.0586970863518936,0,1.0586970863518936,pos
(เร่งเร้า - ADV),1.0586970863518936,0,1.0586970863518936,pos
(เตียงนอน - ADV),1.0586970863518936,0,1.0586970863518936,pos
(ปลาย - ADV),1.0586970863518936,0,1.0586970863518936,pos
(เหมือน - ADV),0,-1.0586970863518936,-1.0586970863518936,neg
(ทิป - ADV),0,-1.0586970863518936,-1.0586970863518936,neg
(แย่ - ADV),0,-1.0268075940684644,-1.0268075940684644,neg
(จิบ - ADV),0.08303506559622696,-1.0586970863518936,-0.9756620207556667,neg
(คึกคัก - ADV),0.0867650989121703,-1.0586970863518936,-0.9719319874397233,neg
(มะม่วง - ADV),0.9583537544639,0,0.9583537544639,pos
(เจ็ทสกี - ADV),0.8996566681120062,-0.06920435908553894,0.8304523090264673,pos
(ยินดี - ADV),0.16428921505095428,-0.9583537544639,-0.7940645394129457,neg
(เงียบสงบ - ADV),0.7940228147639203,0,0.7940228147639203,pos
(แขวน - ADV),0.7940228147639203,0,0.7940228147639203,pos
(ทำร้าย - ADV),0,-0.7940228147639203,-0.7940228147639203,neg
(แน่นอน - ADV),0.8741224571405342,-0.11693940787454506,0.7571830492659891,pos
(ยัค - ADV),0.718765315847925,0,0.718765315847925,pos
(รูป - ADV),0.7057980575679291,0,0.7057980575679291,pos
(สถานบันเทิง - ADV),0.09127178613941904,-0.7940228147639203,-0.7027510286245013,neg
(ลา - ADV),0.1197942193079875,-0.7940228147639203,-0.6742285954559328,neg
(ชม - ADV),0.12778878634109242,-0.7940228147639203,-0.6662340284228279,neg
(ดวงอาทิตย์ - ADV),0.6426119057942902,0,0.6426119057942902,pos
(ไอศกรีม - ADV),0,-0.6352182518111363,-0.6352182518111363,neg
(เศร้า - ADV),0,-0.6352182518111363,-0.6352182518111363,neg
(ใส่ใจ - ADV),0,-0.6352182518111363,-0.6352182518111363,neg
(เหงื่อ - ADV),0,-0.6352182518111363,-0.6352182518111363,neg
(นวด - ADV),0.6192803136799157,0,0.6192803136799157,pos
(ไมล์ - ADV),0.577471138010124,0,0.577471138010124,pos
(เหยื่อ - ADV),0,-0.577471138010124,-0.577471138010124,neg
(เซล - ADV),0.22288359712671446,-0.7940228147639203,-0.5711392176372059,neg
(ทริป - ADV),0.5955171110729403,-0.03378820488357108,0.5617289061893692,pos
(จิตใจ - ADV),0,-0.552363697227075,-0.552363697227075,neg
(พัฒน์ - ADV),0,-0.5476019412164969,-0.5476019412164969,neg
(ตอนกลางคืน - ADV),0.0877045559059088,-0.6352182518111363,-0.5475136959052276,neg
(เล่นดนตรี - ADV),0.5293485431759468,0,0.5293485431759468,pos
(ร้านกาแฟ - ADV),0.4886294244701048,0,0.4886294244701048,pos
(มอเตอร์ไซค์ - ADV),0,-0.47917687723195,-0.47917687723195,neg
(ตะ - ADV),0.3743766801046156,-0.8494151656552862,-0.4750384855506706,neg
(เสื้อยืด - ADV),0.45372732272224015,0,0.45372732272224015,pos
(ต้นมะม่วง - ADV),0,-0.45372732272224015,-0.45372732272224015,neg
(ลองดู - ADV),0,-0.45372732272224015,-0.45372732272224015,neg
(ยอดเยี่ยม - ADV),0.23204419889502761,-0.6634756761673154,-0.4314314772722878,neg
(ถนน - ADV),0.2900316921383345,-0.718765315847925,-0.4287336237095905,neg
(สปา - ADV),0,-0.41427277292030623,-0.41427277292030623,neg
(ซ้ำ - ADV),0,-0.41135174453672196,-0.41135174453672196,neg
(ต้นไม้ - ADV),0.39701140738196017,0,0.39701140738196017,pos
(ปา - ADV),0,-0.39701140738196017,-0.39701140738196017,neg
(ตา - ADV),0,-0.38556714347657406,-0.38556714347657406,neg
(พีพี - ADV),0.37365779518302134,0,0.37365779518302134,pos
(แฮร์ - ADV),0.3664720683525786,0,0.3664720683525786,pos
(ต่ำ - ADV),0.11343183068056004,-0.47917687723195,-0.36574504655138995,neg
(มืด - ADV),0,-0.3538744649599518,-0.3538744649599518,neg
(หลอกลวง - ADV),0,-0.35289902878396456,-0.35289902878396456,neg
(ตง - ADV),0.3484922743505091,0,0.3484922743505091,pos
(แสน - ADV),0.20057386501774432,-0.5397940008672037,-0.3392201358494594,neg
(บันเทิง - ADV),0.3382425015754941,0,0.3382425015754941,pos
(ตกใจ - ADV),0,-0.31945125148796666,-0.31945125148796666,neg
(เว็บไซต์ - ADV),0,-0.31760912590556817,-0.31760912590556817,neg
(อร่อย - ADV),0.48484848484848486,-0.17466880642254032,0.3101796784259445,pos
(ชัด - ADV),0.11734652192765299,-0.4266845605991532,-0.3093380386715002,neg
(ดึง - ADV),1.0586970863518936,-1.3611819681667205,-0.3024848818148269,neg
(โทร - ADV),0.3024848818148268,0,0.3024848818148268,pos
(งานเลี้ยง - ADV),0,-0.3024848818148268,-0.3024848818148268,neg
(แทบ - ADV),0,-0.2972545505663595,-0.2972545505663595,neg
(ถ่าย - ADV),0.288735569005062,0,0.288735569005062,pos
(เสนอ - ADV),0.288735569005062,0,0.288735569005062,pos
(ตราบใด - ADV),0.288735569005062,0,0.288735569005062,pos
(งั้น - ADV),0,-0.288735569005062,-0.288735569005062,neg
(ยีน - ADV),0,-0.2646742715879734,-0.2646742715879734,neg
(ล้มเหลว - ADV),0,-0.2540873007244545,-0.2540873007244545,neg
(โจมตี - ADV),0,-0.2540873007244545,-0.2540873007244545,neg
(มืดสลัว - ADV),0,-0.2540873007244545,-0.2540873007244545,neg
(เกียร์ - ADV),0,-0.2540873007244545,-0.2540873007244545,neg
(สาหร่าย - ADV),0.2507440467675538,0,0.2507440467675538,pos
(ซื่อสัตย์ - ADV),0,-0.23526601918930973,-0.23526601918930973,neg
(ลาน - ADV),0.22115855872243848,0,0.22115855872243848,pos
(สดชื่น - ADV),0.2190407764865987,0,0.2190407764865987,pos
(สงบ - ADV),0.21655167675379644,0,0.21655167675379644,pos
(แสงแดด - ADV),0,-0.21173941727037876,-0.21173941727037876,neg
