word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เท้าเปล่า - ADJ),1.5880456295278407,0,1.5880456295278407,pos
(ค็อกเทล - ADJ),1.5880456295278407,0,1.5880456295278407,pos
(เทศบาลเมือง - ADJ),0,-1.5880456295278407,-1.5880456295278407,neg
(แออัดยัดเยียด - ADJ),0,-1.0586970863518936,-1.0586970863518936,neg
(เครียด - ADJ),0.03803702106653511,-1.0586970863518936,-1.0206600652853586,neg
(อาสาสมัคร - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(ปลอดโปร่ง - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(เด็ก - ADJ),0.6352182518111363,-0.013149671153890468,0.6220685806572459,pos
(ห้า - ADJ),0.577471138010124,0,0.577471138010124,pos
(แข็งแรง - ADJ),0.5397940008672037,0,0.5397940008672037,pos
(ห้องสุขา - ADJ),0,-0.5293485431759468,-0.5293485431759468,neg
(โคมไฟ - ADJ),0.009647856588562752,-0.5293485431759468,-0.5197006865873841,neg
(ฉุกเฉิน - ADJ),0,-0.45372732272224015,-0.45372732272224015,neg
(รัสเซีย - ADJ),0,-0.45372732272224015,-0.45372732272224015,neg
(อม - ADJ),0,-0.45372732272224015,-0.45372732272224015,neg
(ถั่ว - ADJ),0,-0.4234788345407575,-0.4234788345407575,neg
(ลมแรง - ADJ),0.4128535424532771,-0.011935229989463919,0.40091831246381315,pos
(งั้น - ADJ),0.39701140738196017,0,0.39701140738196017,pos
(ย้อน - ADJ),0.39701140738196017,0,0.39701140738196017,pos
(ผ่อนคลาย - ADJ),0.39701140738196017,0,0.39701140738196017,pos
(เติมเต็ม - ADJ),0.39701140738196017,0,0.39701140738196017,pos
(ตัด - ADJ),0,-0.39701140738196017,-0.39701140738196017,neg
(โสด - ADJ),0,-0.37365779518302134,-0.37365779518302134,neg
(ยิ้มแย้ม - ADJ),0,-0.37365779518302134,-0.37365779518302134,neg
(ราบ - ADJ),0.060912314902366524,-0.431259189508755,-0.3703468746063885,neg
(บ้าคลั่ง - ADJ),0.35289902878396456,0,0.35289902878396456,pos
(ฉี่ - ADJ),0,-0.35289902878396456,-0.35289902878396456,neg
(ฉวย - ADJ),0,-0.35289902878396456,-0.35289902878396456,neg
(สภาพแวดล้อม - ADJ),0.3343253956900717,0,0.3343253956900717,pos
(รู้ตัว - ADJ),0.31760912590556817,0,0.31760912590556817,pos
(ยิ้ม - ADJ),0.31760912590556817,0,0.31760912590556817,pos
(หมื่น - ADJ),0,-0.31760912590556817,-0.31760912590556817,neg
(ทน - ADJ),0,-0.31760912590556817,-0.31760912590556817,neg
(หวาดกลัว - ADJ),0,-0.307363670231195,-0.307363670231195,neg
(โชว์ - ADJ),0.288735569005062,0,0.288735569005062,pos
(ค่ารถ - ADJ),0,-0.288735569005062,-0.288735569005062,neg
(เดิม - ADJ),0.02668984251307295,-0.28750612633917,-0.26081628382609706,neg
(รอ - ADJ),0.2443147122350524,0,0.2443147122350524,pos
(เขียวชอุ่ม - ADJ),0.2443147122350524,0,0.2443147122350524,pos
(ตราบใด - ADJ),0.2443147122350524,0,0.2443147122350524,pos
(ดูแล - ADJ),0.2443147122350524,0,0.2443147122350524,pos
(ลับ - ADJ),0,-0.2443147122350524,-0.2443147122350524,neg
(ยุง - ADJ),0,-0.2443147122350524,-0.2443147122350524,neg
(ล่าง - ADJ),0.288735569005062,-0.04998118966461589,0.23875437934044608,pos
(ดำ - ADJ),0.22686366136112007,0,0.22686366136112007,pos
(อนุรักษ์นิยม - ADJ),0,-0.22686366136112007,-0.22686366136112007,neg
(ฉาก - ADJ),0,-0.22491416702800154,-0.22491416702800154,neg
(อึดอัด - ADJ),0.01997541672362064,-0.2443147122350524,-0.22433929551143178,neg
(ใจกลางเมือง - ADJ),0.02159422204469563,-0.2443147122350524,-0.22272049019035678,neg
(ตอนกลางคืน - ADJ),0.2215877622596987,0,0.2215877622596987,pos
(เตียงนอน - ADJ),0.2443147122350524,-0.031655394608528384,0.212659317626524,pos
(บริสุทธิ์ - ADJ),0.21173941727037876,0,0.21173941727037876,pos
(โว - ADJ),0.21173941727037876,0,0.21173941727037876,pos
(เลี้ยว - ADJ),0,-0.2049091134874633,-0.2049091134874633,neg
(เชี่ยวชาญ - ADJ),0,-0.20272922930142645,-0.20272922930142645,neg
(สนามมวย - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(ค่าแรง - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(ทำลาย - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(พัสดุ - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(จุดศูนย์กลาง - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(โซ - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(บันเทิง - ADJ),0,-0.19850570369098008,-0.19850570369098008,neg
(คุกคาม - ADJ),0,-0.19828008713046208,-0.19828008713046208,neg
(ฤดูฝน - ADJ),0.18682889759151067,0,0.18682889759151067,pos
(โชคร้าย - ADJ),0,-0.18351454872712977,-0.18351454872712977,neg
(คับคั่ง - ADJ),0.18149092908889608,0,0.18149092908889608,pos
(งัน - ADJ),0,-0.17993133362240124,-0.17993133362240124,neg
(ออนซ์ - ADJ),0.17644951439198228,0,0.17644951439198228,pos
(อื้อฉาว - ADJ),0.17644951439198228,0,0.17644951439198228,pos
(ถนน - ADJ),0,-0.1716806085976044,-0.1716806085976044,neg
(พลาด - ADJ),0.07565950693136052,-0.2443147122350524,-0.16865520530369188,neg
(ห้องน้ำ - ADJ),0.16716269784503585,0,0.16716269784503585,pos
(ค่าเฉลี่ย - ADJ),0.16716269784503585,0,0.16716269784503585,pos
(ดอกไม้ไฟ - ADJ),0,-0.16716269784503585,-0.16716269784503585,neg
(บุก - ADJ),0,-0.16716269784503585,-0.16716269784503585,neg
(ฟรี - ADJ),0.30263802772544207,-0.13690767920912858,0.1657303485163135,pos
(ดื่มเหล้า - ADJ),0.055720899281678615,-0.2190407764865987,-0.16331987720492008,neg
(ทุ่น - ADJ),0,-0.16149616571469566,-0.16149616571469566,neg
(เจ็ต - ADJ),0.19066898279464584,-0.031327007239183385,0.15934197555546245,pos
(จอง - ADJ),0,-0.15880456295278408,-0.15880456295278408,neg
(โซน - ADJ),0.18682889759151067,-0.03053933902938155,0.15628955856212912,pos
(เบย์ - ADJ),0.16716269784503585,-0.011985250034172383,0.15517744781086346,pos
(อ่อนนุ่ม - ADJ),0.1512424409074134,0,0.1512424409074134,pos
(เกรียม - ADJ),0,-0.1512424409074134,-0.1512424409074134,neg
(ค่าธรรมเนียม - ADJ),0,-0.1512424409074134,-0.1512424409074134,neg
(เซ - ADJ),0,-0.1512424409074134,-0.1512424409074134,neg
(เตอร์ - ADJ),0,-0.1512424409074134,-0.1512424409074134,neg
(สงบสุข - ADJ),0.01997541672362064,-0.16716269784503585,-0.14718728112141521,neg
(คุ้มค่า - ADJ),0.18682889759151067,-0.0397473907381341,0.14708150685337656,pos
(วาง - ADJ),0,-0.144367784502531,-0.144367784502531,neg
(น้ำตื้น - ADJ),0,-0.14205105285979044,-0.14205105285979044,neg
(เก้าอี้นอน - ADJ),0.1512424409074134,-0.012007906461458153,0.13923453444595524,pos
(เลี้ยวซ้าย - ADJ),0,-0.1323371357939867,-0.1323371357939867,neg
(งานรื่นเริง - ADJ),0,-0.1323371357939867,-0.1323371357939867,neg
(แข็ง - ADJ),0,-0.12950726411674324,-0.12950726411674324,neg
(เตียง - ADJ),0.019167075089278,-0.144367784502531,-0.12520070941325298,neg
(ไนท์ - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(เก่ง - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(ดูด - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(ท่อน้ำทิ้ง - ADJ),0,-0.10766411047646378,-0.10766411047646378,neg
(ออส - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(ทุบ - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(ตัวเลือก - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(ล้อมรอบ - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(สัก - ADJ),0,-0.1008282939382756,-0.1008282939382756,neg
(แห้ง - ADJ),0.09996185201244513,0,0.09996185201244513,pos
(เยอรมนี - ADJ),0.09341444879575533,0,0.09341444879575533,pos
(เทา - ADJ),0,-0.09243047960054858,-0.09243047960054858,neg
(ร่ม - ADJ),0.09079140831763263,0,0.09079140831763263,pos
(ถนนสายหลัก - ADJ),0.09639178586914351,-0.006049697636296536,0.09034208823284698,pos
(น้ำมะพร้าว - ADJ),0.08822475719599114,0,0.08822475719599114,pos
(ยาง - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(สนุก - ADJ),0.05492382255916095,-0.14205105285979044,-0.0871272303006295,neg
(ร้อนแรง - ADJ),0.015645769749042766,-0.10087934257514737,-0.08523357282610461,neg
(แปลก - ADJ),0.10413413964116988,-0.019727274900966964,0.08440686474020292,pos
(โสร่ง - ADJ),0.0586747196610551,-0.13690767920912858,-0.07823295954807348,neg
(อ่อนโยน - ADJ),0,-0.07746564046477272,-0.07746564046477272,neg
(ฟาสต์ฟู้ด - ADJ),0.07653231949531762,0,0.07653231949531762,pos
(สถานบันเทิง - ADJ),0.012670576831339153,-0.08822475719599114,-0.07555418036465199,neg
(อาหารเย็น - ADJ),0.08801207949158266,-0.012893168810522382,0.07511891068106027,pos
(เปรอะเปื้อน - ADJ),0,-0.07443963888411753,-0.07443963888411753,neg
(มรสุม - ADJ),0.07386258741989957,0,0.07386258741989957,pos
(โสโครก - ADJ),0,-0.07164115621930107,-0.07164115621930107,neg
(สีแดง - ADJ),0,-0.07057980575679292,-0.07057980575679292,neg
(ชอบ - ADJ),0.06904546215338438,0,0.06904546215338438,pos
(บา - ADJ),0.06830303782915444,0,0.06830303782915444,pos
(สะสม - ADJ),0,-0.0668618898463186,-0.0668618898463186,neg
