word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ทะเลแดง - ADJ),3.1760912590556813,0,3.1760912590556813,pos
(ไหม - VERB),3.1760912590556813,-0.038852179235022974,3.137239079820658,pos
(กุ้งก้ามกราม - VERB),3.1760912590556813,-0.288735569005062,2.887355690050619,pos
(ย่อ - VERB),0,-1.9167075089278,-1.9167075089278,neg
(บัตรเครดิต - ADJ),0,-1.5880456295278407,-1.5880456295278407,neg
(ฤดูร้อน - VERB),1.5880456295278407,-0.0035928634152213594,1.5844527661126193,pos
(ฟัน - VERB),0.345007351607004,-1.5880456295278407,-1.2430382779208367,neg
(ตี้ - VERB),1.5880456295278407,-0.39701140738196017,1.1910342221458805,pos
(ไฟไหม้ - VERB),1.15002450535668,0,1.15002450535668,pos
(เผย - VERB),0,-1.0586970863518936,-1.0586970863518936,neg
(กุมภาพันธ์ - VERB),0,-1.0586970863518936,-1.0586970863518936,neg
(ประทับใจ - VERB),1.0586970863518936,-0.003096036712745648,1.055601049639148,pos
(ทำลาย - VERB),1.0586970863518936,-0.014750566411172669,1.043946519940721,pos
(เขียวชอุ่ม - ADJ),0.03921100319821828,-1.0586970863518936,-1.0194860831536754,neg
(ยา - VERB),0.8214460752547714,0,0.8214460752547714,pos
(ฝันร้าย - VERB),0.7940228147639203,0,0.7940228147639203,pos
(ใบปลิว - VERB),0.7940228147639203,0,0.7940228147639203,pos
(สตริง - ADJ),0.7940228147639203,0,0.7940228147639203,pos
(ทราบ - VERB),0.7940228147639203,0,0.7940228147639203,pos
(สมอ - ADJ),0.7940228147639203,0,0.7940228147639203,pos
(ฝัง - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(กลบ - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(สารเสพติด - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(โทรศัพท์ - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(ท้อง - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(น้ำดี - ADJ),0,-0.7940228147639203,-0.7940228147639203,neg
(สามัญสำนึก - VERB),0,-0.7940228147639203,-0.7940228147639203,neg
(เลวร้าย - VERB),0.7940228147639203,-0.00795787158705465,0.7860649431768657,pos
(ชิง - VERB),0.35289902878396456,-1.0586970863518936,-0.705798057567929,neg
(แตกสลาย - VERB),0.7940228147639203,-0.1554087169400919,0.6386140978238284,pos
(วัด - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(เล - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(ฉวัดเฉวียน - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(รอยสัก - VERB),0,-0.6352182518111363,-0.6352182518111363,neg
(งาม - VERB),0.0059255433937606,-0.6352182518111363,-0.6292927084173757,neg
(กวนใจ - VERB),0.6352182518111363,-0.028750612633917,0.6064676391772194,pos
(ถ่าย - VERB),0.04832035736792773,-0.6352182518111363,-0.5868978944432086,neg
(คลาน - VERB),0,-0.577471138010124,-0.577471138010124,neg
(อ้าง - VERB),0.57501225267834,-0.015657548973667983,0.559354703704672,pos
(ป๊อป - VERB),0.5293485431759468,0,0.5293485431759468,pos
(อัด - VERB),0.5293485431759468,0,0.5293485431759468,pos
(อึ - ADJ),0,-0.5293485431759468,-0.5293485431759468,neg
(คู่มือ - VERB),0,-0.5293485431759468,-0.5293485431759468,neg
(เหลว - VERB),0,-0.4886294244701048,-0.4886294244701048,neg
(ผุด - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(ยางอาย - ADJ),0,-0.45372732272224015,-0.45372732272224015,neg
(ตัวยง - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(กลลวง - VERB),0,-0.45372732272224015,-0.45372732272224015,neg
(รอด - VERB),0.011741557334771465,-0.45372732272224015,-0.4419857653874687,neg
(กาม - VERB),0.4886294244701048,-0.04812259483417699,0.44050682963592785,pos
(ดิส - VERB),0.4107230376273857,0,0.4107230376273857,pos
(กล้อง - VERB),0.39701140738196017,0,0.39701140738196017,pos
(ล่า - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(พัฒ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ชี้ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ต้อน - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(กึกก้อง - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(ข้อบังคับ - VERB),0,-0.39701140738196017,-0.39701140738196017,neg
(คนงาน - VERB),0.47917687723195,-0.10413413964116988,0.3750427375907801,pos
(แออัดยัดเยียด - ADJ),0,-0.37365779518302134,-0.37365779518302134,neg
(อ่อน - ADJ),0.35289902878396456,0,0.35289902878396456,pos
(คอนโด - ADJ),0,-0.35289902878396456,-0.35289902878396456,neg
(มืด - VERB),0.35289902878396456,-0.0027146079137228044,0.35018442087024176,pos
(เคารพ - VERB),0.35289902878396456,-0.005856345284060875,0.3470426834999037,pos
(เด็ก - VERB),0.007371951957414615,-0.35289902878396456,-0.34552707682654993,neg
(บทเรียน - VERB),0.31760912590556817,0,0.31760912590556817,pos
(เท้าเปล่า - ADJ),0.31760912590556817,0,0.31760912590556817,pos
(สักพัก - VERB),0.31760912590556817,0,0.31760912590556817,pos
(โลชั่น - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ซีลอน - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ไท - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ดวงดาว - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ขัง - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ตรอก - VERB),0,-0.31760912590556817,-0.31760912590556817,neg
(ฉลาด - ADJ),0.00352192069831568,-0.31760912590556817,-0.3140872052072525,neg
(สนิม - VERB),0.31760912590556817,-0.006258307899617106,0.31135081800595105,pos
(วิ - VERB),0.3024848818148268,0,0.3024848818148268,pos
(เกลียวคลื่น - VERB),0.288735569005062,0,0.288735569005062,pos
(จิบ - VERB),0.288735569005062,0,0.288735569005062,pos
(ค็อกเทล - ADJ),0.288735569005062,0,0.288735569005062,pos
(กลฉ้อฉล - VERB),0,-0.288735569005062,-0.288735569005062,neg
(คลำหา - VERB),0,-0.288735569005062,-0.288735569005062,neg
(วู้ด - VERB),0,-0.288735569005062,-0.288735569005062,neg
